Report file for Node 6392B6C5FB53,,,,,,,,
1502206473 2D1032CDC2EC330-63-64.533332821.008014321*MOVE 2,,,,,,,,
1502206473 94DC6692F976330-47-51.433330542.750339031*MOVE 2,,,,,,,,
1502206533 DAD655CD510A230-54-55.400001530.674666345*MOVE 2,,,,,,,,
1502206533 9A34ECDEA99E229-62-62.93103790.371391594*MOVE 2,,,,,,,,
1502206533 2D1032CDC2EC326-64-64.76923370.514407873*MOVE 2,,,,,,,,
1502206533 94DC6692F976329-46-49.862071991.125170946*MOVE 2,,,,,,,,
1502206593 DAD655CD510A230-53-55.033329010.718396366*MOVE 2,,,,,,,,
1502206593 9A34ECDEA99E227-62-63.444442750.640512824*MOVE 2,,,,,,,,
1502206593 2D1032CDC2EC329-63-64.689666750.967453539*MOVE 2,,,,,,,,
1502206593 94DC6692F976330-45-48.533329012.129160881*MOVE 2,,,,,,,,
1502206653 DAD655CD510A229-53-54.689659120.712314904*MOVE 2,,,,,,,,
1502206653 9A34ECDEA99E228-62-63.000003810.38490054*MOVE 2,,,,,,,,
1502206653 94DC6692F976330-46-47.366664891.938420415Node ChangedMOVE 2,,,,,,,,
1502206653 5D358CDAED0D229-50-51.06896211.066738725Node ChangedMOVE 2,,,,,,,,
1502206713 DAD655CD510A231-53-54.258064270.72882247*MOVE 2,,,,,,,,
1502206713 9A34ECDEA99E229-61-62.965522771.451176763*MOVE 2,,,,,,,,
1502206713 94DC6692F976329-44-45.517242430.949462056*MOVE 2,,,,,,,,
1502206713 5D358CDAED0D229-51-52.862068180.74278146*MOVE 2,,,,,,,,
1502206773 9A34ECDEA99E227-61-62.333332060.832050323Node ChangedMOVE 2,,,,,,,,
1502206773 94DC6692F976330-45-46.400001531.328726411Node ChangedMOVE 2,,,,,,,,
1502206773 5D358CDAED0D229-51-51.862068180.833416522Node ChangedMOVE 2,,,,,,,,
1502206773 2D1032CDC2EC326-63-63.961532591.112862349Node ChangedMOVE 2,,,,,,,,
1502206833 9A34ECDEA99E230-61-61.700000760.651257098*MOVE 2,,,,,,,,
1502206833 94DC6692F976330-44-45.833339690.949893475*MOVE 2,,,,,,,,
1502206833 5D358CDAED0D230-50-51.099998470.547722161*MOVE 2,,,,,,,,
1502206833 F9632B2DFC5827-77-80.28571322.497618675Node ChangedMOVE 2,,,,,,,,
1502206893 9A34ECDEA99E228-62-62.85714340.755929649*MOVE 2,,,,,,,,
1502206893 94DC6692F976330-44-47.699996952.394678593*MOVE 2,,,,,,,,
1502206893 5D358CDAED0D230-50-510.643266916*MOVE 2,,,,,,,,
1502206893 F9632B2DFC58229-74-77.206886291.611994267*MOVE 2,,,,,,,,
1502206953 9A34ECDEA99E229-60-61.793106080.773642063*MOVE 2,,,,,,,,
1502206953 94DC6692F976330-43-46.73333742.625252962*MOVE 2,,,,,,,,
1502206953 2D1032CDC2EC328-63-66.000007630.981308043Node ChangedMOVE 2,,,,,,,,
1502206953 459F7A08D5D7228-68-73.03571321.990383983Node ChangedMOVE 2,,,,,,,,
1502207013 9A34ECDEA99E228-60-62.60714341.257253766*MOVE 2,,,,,,,,
1502207013 94DC6692F976330-46-51.13333132.161310434*MOVE 2,,,,,,,,
1502207013 5D358CDAED0D230-51-51.666667940.758098006Node ChangedMOVE 2,,,,,,,,
1502207013 2D1032CDC2EC329-63-65.586212162.244315624Node ChangedMOVE 2,,,,,,,,
1502207133 9A34ECDEA99E230-61-62.566673281.0400033*MOVE 2,,,,,,,,
1502207133 94DC6692F976330-44-48.600002292.027398348*MOVE 2,,,,,,,,
1502207133 5D358CDAED0D229-51-52.482757570.784705818*MOVE 2,,,,,,,,
1502207133 2D1032CDC2EC330-62-63.233333590.568320811*MOVE 2,,,,,,,,
1502207133 9A34ECDEA99E230-61-62.566673281.0400033*MOVE 2,,,,,,,,
1502207133 94DC6692F976330-44-48.600002292.027398348*MOVE 2,,,,,,,,
1502207133 5D358CDAED0D229-51-52.482757570.784705818*MOVE 2,,,,,,,,
1502207133 2D1032CDC2EC330-62-63.233333590.568320811*MOVE 2,,,,,,,,
1502207193 9A34ECDEA99E230-61-62.73333740.907187343*MOVE 3,,,,,,,,
1502207193 94DC6692F976328-45-55.928569796.66627121*MOVE 3,,,,,,,,
1502207193 5D358CDAED0D228-50-52.464282991.815206289*MOVE 3,,,,,,,,
1502207193 2D1032CDC2EC328-63-64.142852781.208436251*MOVE 3,,,,,,,,
1502207253 9A34ECDEA99E226-59-63.115383151.032547355*MOVE 3,,,,,,,,
1502207253 94DC6692F976328-60-62.428569791.525795579*MOVE 3,,,,,,,,
1502207253 5D358CDAED0D230-50-51.400005340.932183683*MOVE 3,,,,,,,,
1502207253 F9632B2DFC58215-75-80.199996952.908115387Node ChangedMOVE 3,,,,,,,,
1502207313 9A34ECDEA99E230-62-630.694809735*MOVE 3,,,,,,,,
1502207313 94DC6692F976329-60-62.75861741.618094325*MOVE 3,,,,,,,,
1502207313 5D358CDAED0D230-50-51.50.682288587*MOVE 3,,,,,,,,
1502207313 F9632B2DFC5828-80-83.52.000000238*MOVE 3,,,,,,,,
1502207373 9A34ECDEA99E227-60-62.222217560.933698118*MOVE 3,,,,,,,,
1502207373 94DC6692F976329-60-63.172416691.513486266*MOVE 3,,,,,,,,
1502207373 5D358CDAED0D228-50-51.928573611.463850617*MOVE 3,,,,,,,,
1502207373 2D1032CDC2EC329-62-64.517250061.213631392Node ChangedMOVE 3,,,,,,,,
1502207373 9A34ECDEA99E227-60-62.222217560.933698118*MOVE 3,,,,,,,,
1502207373 94DC6692F976329-60-63.172416691.513486266*MOVE 3,,,,,,,,
1502207373 5D358CDAED0D228-50-51.928573611.463850617*MOVE 3,,,,,,,,
1502207373 2D1032CDC2EC329-62-64.517250061.213631392*MOVE 3,,,,,,,,
1502207433 9A34ECDEA99E230-60-61.566669460.678910434*MOVE 3,,,,,,,,
1502207433 94DC6692F976329-58-61.448280331.40372479*MOVE 3,,,,,,,,
1502207433 5D358CDAED0D229-49-50.448272711.088452339*MOVE 3,,,,,,,,
1502207433 2D1032CDC2EC329-64-65.137924190.639425814*MOVE 3,,,,,,,,
1502207493 9A34ECDEA99E227-60-60.518520360.802417934*MOVE 3,,,,,,,,
1502207493 94DC6692F976329-61-63.965515142.06125474*MOVE 3,,,,,,,,
1502207493 5D358CDAED0D230-49-49.966663360.182574347*MOVE 3,,,,,,,,
1502207493 F9632B2DFC58223-77-79.565223691.700965643Node ChangedMOVE 3,,,,,,,,
1502207553 9A34ECDEA99E229-60-61.931041721.27981472*MOVE 3,,,,,,,,
1502207553 94DC6692F976329-63-64.724136351.623414516*MOVE 3,,,,,,,,
1502207553 5D358CDAED0D229-48-51.241378781.15434444*MOVE 3,,,,,,,,
1502207553 F9632B2DFC58226-74-79.076934812.448233128*MOVE 3,,,,,,,,
1502207613 9A34ECDEA99E229-62-62.68965530.660273075*MOVE 3,,,,,,,,
1502207613 94DC6692F976327-60-62.444446560.974022627*MOVE 3,,,,,,,,
1502207613 5D358CDAED0D230-51-52.333332060.546671867*MOVE 3,,,,,,,,
1502207613 F9632B2DFC58227-76-78.740745542.030395508*MOVE 3,,,,,,,,
1502207673 9A34ECDEA99E225-62-62.680000310.476094961*MOVE 3,,,,,,,,
1502207673 94DC6692F976329-62-63.517238621.572548032*MOVE 3,,,,,,,,
1502207673 5D358CDAED0D229-51-52.000007630.462911785*MOVE 3,,,,,,,,
1502207673 F9632B2DFC58218-76-79.444442751.854159474*MOVE 3,,,,,,,,
1502207733 9A34ECDEA99E230-61-62.73333740.63968271*MOVE 3,,,,,,,,
1502207733 94DC6692F976330-59-63.933330541.946408153*MOVE 3,,,,,,,,
1502207733 5D358CDAED0D228-50-51.03571321.170063853*MOVE 3,,,,,,,,
1502207733 F9632B2DFC58223-75-78.391304022.330415249*MOVE 3,,,,,,,,
1502207793 94DC6692F976328-62-64.53571321.952815175Node ChangedMOVE 3,,,,,,,,
1502207793 5D358CDAED0D230-50-51.000003810.525225878Node ChangedMOVE 3,,,,,,,,
1502207793 F9632B2DFC58229-72-77.068954472.136940002Node ChangedMOVE 3,,,,,,,,
1502207793 2D1032CDC2EC327-64-64.962959290.587136626Node ChangedMOVE 3,,,,,,,,
1502207853 94DC6692F976328-63-66.857147221.380130768*MOVE 3,,,,,,,,
1502207853 5D358CDAED0D229-50-51.172409060.710581243*MOVE 3,,,,,,,,
1502207853 F9632B2DFC58227-73-75.925933842.251937866*MOVE 3,,,,,,,,
1502207853 2D1032CDC2EC327-64-65.000007630.877061546*MOVE 3,,,,,,,,
1502207913 94DC6692F976328-63-65.535705571.137968659*MOVE 3,,,,,,,,
1502207913 5D358CDAED0D229-50-51.655174260.613879442*MOVE 3,,,,,,,,
1502207913 F9632B2DFC58227-71-74.185188291.415223002*MOVE 3,,,,,,,,
1502207913 2D1032CDC2EC329-63-64.344833370.768850148*MOVE 3,,,,,,,,
1502207973 94DC6692F976330-64-66.400009161.248445988*MOVE 3,,,,,,,,
1502207973 5D358CDAED0D230-51-51.866664890.507416189*MOVE 3,,,,,,,,
1502207973 2D1032CDC2EC327-63-64.481483460.579811633Node ChangedMOVE 3,,,,,,,,
1502207973 459F7A08D5D7230-68-69.499992370.776818514Node ChangedMOVE 3,,,,,,,,
1502208033 DAD655CD510A229-54-54.862071990.441112697Node ChangedMOVE 3,,,,,,,,
1502208033 94DC6692F976329-63-65.620689391.293218732Node ChangedMOVE 3,,,,,,,,
1502208033 5D358CDAED0D230-52-52.50.508547544Node ChangedMOVE 3,,,,,,,,
1502208033 F9632B2DFC58229-72-74.275871281.161788821Node ChangedMOVE 3,,,,,,,,
1502208093 DAD655CD510A230-54-54.799999240.761122823*MOVE 3,,,,,,,,
1502208093 94DC6692F976329-61-63.689651491.51429987*MOVE 3,,,,,,,,
1502208093 5D358CDAED0D230-50-51.26666260.82768178*MOVE 3,,,,,,,,
1502208093 F9632B2DFC58220-74-78.349998472.580800056*MOVE 3,,,,,,,,
1502208153 DAD655CD510A230-54-55.333335880.884085536*MOVE 3,,,,,,,,
1502208153 94DC6692F976330-64-66.900001531.422721863*MOVE 3,,,,,,,,
1502208153 5D358CDAED0D229-50-50.275863650.454859108*MOVE 3,,,,,,,,
1502208153 2D1032CDC2EC328-64-64.535697940.838080168Node ChangedMOVE 3,,,,,,,,
1502208213 DAD655CD510A230-56-56.799999240.484234005*MOVE 3,,,,,,,,
1502208213 94DC6692F976330-63-66.066665651.48401463*MOVE 3,,,,,,,,
1502208213 5D358CDAED0D230-49-50.133335110.434172153*MOVE 3,,,,,,,,
1502208213 F9632B2DFC58215-77-80.933334352.313521147Node ChangedMOVE 3,,,,,,,,
1502208273 DAD655CD510A230-55-56.499996190.731082082*MOVE 3,,,,,,,,
1502208273 94DC6692F976328-65-68.678573613.151171684*MOVE 3,,,,,,,,
1502208273 5D358CDAED0D229-50-50.68965530.470823705*MOVE 3,,,,,,,,
1502208273 F9632B2DFC58221-75-79.095245362.547643423*MOVE 3,,,,,,,,
1502208333 DAD655CD510A229-52-54.862068180.789399922*MOVE 3,,,,,,,,
1502208333 94DC6692F976330-60-67.700004583.949248075*MOVE 3,,,,,,,,
1502208333 5D358CDAED0D230-49-49.666671750.922267079*MOVE 3,,,,,,,,
1502208333 F9632B2DFC58214-75-78.428573612.820646763*MOVE 3,,,,,,,,
1502208453 DAD655CD510A230-54-55.066661830.365148067*MOVE 3,,,,,,,,
1502208453 94DC6692F976327-60-63.333328251.709699631*MOVE 3,,,,,,,,
1502208453 5D358CDAED0D230-51-51.800003050.406838387*MOVE 3,,,,,,,,
1502208453 2D1032CDC2EC330-63-651.050451279Node ChangedMOVE 3,,,,,,,,
1502208513 DAD655CD510A229-54-55.068969730.529895544*MOVE 3,,,,,,,,
1502208513 94DC6692F976329-59-62.241378781.455413103*MOVE 3,,,,,,,,
1502208513 5D358CDAED0D230-50-51.333335880.802294552*MOVE 3,,,,,,,,
1502208513 2D1032CDC2EC329-64-65.758621221.405477405*MOVE 3,,,,,,,,
1502208573 DAD655CD510A229-54-55.034477230.421117663*MOVE 3,,,,,,,,
1502208573 94DC6692F976330-61-62.900005341.155197978*MOVE 3,,,,,,,,
1502208573 5D358CDAED0D229-50-51.206901550.55929184*MOVE 3,,,,,,,,
1502208573 2D1032CDC2EC328-64-65.21428680.629941344*MOVE 3,,,,,,,,
1502208633 DAD655CD510A230-53-55.066665650.784914911*MOVE 3,,,,,,,,
1502208633 94DC6692F976329-60-66.620689392.624251604*MOVE 3,,,,,,,,
1502208633 5D358CDAED0D230-49-50.26666260.520831347*MOVE 3,,,,,,,,
1502208633 2D1032CDC2EC327-63-65.888893131.01273942*MOVE 3,,,,,,,,
1502208693 DAD655CD510A229-53-55.862071991.597411513*MOVE 3,,,,,,,,
1502208693 9A34ECDEA99E230-62-64.13333131.252123833Node ChangedMOVE 3,,,,,,,,
1502208693 94DC6692F976329-62-66.137924191.940618992Node ChangedMOVE 3,,,,,,,,
1502208693 5D358CDAED0D230-50-50.799999240.550861776Node ChangedMOVE 3,,,,,,,,
1502208753 DAD655CD510A229-52-55.310340881.227757812*MOVE 3,,,,,,,,
1502208753 9A34ECDEA99E230-60-64.666664123.407227516*MOVE 3,,,,,,,,
1502208753 5D358CDAED0D229-48-50.137931821.663134217Node ChangedMOVE 3,,,,,,,,
1502208753 F9632B2DFC58227-70-74.037040712.44133687Node ChangedMOVE 3,,,,,,,,
1502208813 DAD655CD510A230-53-54.566669460.727931976*MOVE 4,,,,,,,,
1502208813 9A34ECDEA99E227-63-65.666656492.987151146*MOVE 4,,,,,,,,
1502208813 94DC6692F976328-61-66.78571322.948409319Node ChangedMOVE 4,,,,,,,,
1502208813 5D358CDAED0D230-48-49.833335881.315249085Node ChangedMOVE 4,,,,,,,,
1502208873 DAD655CD510A230-53-54.333335880.802295566*MOVE 4,,,,,,,,
1502208873 9A34ECDEA99E230-63-66.400009161.714036584*MOVE 4,,,,,,,,
1502208873 5D358CDAED0D229-48-50.413795471.018304586Node ChangedMOVE 4,,,,,,,,
1502208873 2D1032CDC2EC330-66-67.766677861.45467782Node ChangedMOVE 4,,,,,,,,
1502208933 DAD655CD510A229-53-54.68965530.806379616*MOVE 4,,,,,,,,
1502208933 9A34ECDEA99E229-64-66.241386411.184879541*MOVE 4,,,,,,,,
1502208933 94DC6692F976328-63-68.54.811249256Node ChangedMOVE 4,,,,,,,,
1502208933 5D358CDAED0D229-49-49.482757570.508547843Node ChangedMOVE 4,,,,,,,,
1502208993 DAD655CD510A230-54-54.866664890.345746368*MOVE 4,,,,,,,,
1502208993 9A34ECDEA99E225-61-64.840003971.14309597*MOVE 4,,,,,,,,
1502208993 94DC6692F976328-63-64.857147221.238706231*MOVE 4,,,,,,,,
1502208993 5D358CDAED0D230-49-49.566669460.504006863*MOVE 4,,,,,,,,
1502209053 DAD655CD510A229-54-54.965522770.625800252*MOVE 4,,,,,,,,
1502209053 9A34ECDEA99E229-63-64.758621220.689471126*MOVE 4,,,,,,,,
1502209053 94DC6692F976328-63-67.464294432.185508966*MOVE 4,,,,,,,,
1502209053 5D358CDAED0D230-49-49.233333590.430182904*MOVE 4,,,,,,,,
1502209113 DAD655CD510A230-53-54.466667180.571346521*MOVE 4,,,,,,,,
1502209113 9A34ECDEA99E229-64-66.551734921.502049208*MOVE 4,,,,,,,,
1502209113 94DC6692F976327-64-67.88888552.736270189*MOVE 4,,,,,,,,
1502209113 5D358CDAED0D229-49-49.482757570.508547783*MOVE 4,,,,,,,,
1502209173 DAD655CD510A230-53-54.766658780.858360827*MOVE 4,,,,,,,,
1502209173 9A34ECDEA99E228-63-66.28571322.157795668*MOVE 4,,,,,,,,
1502209173 94DC6692F976327-61-67.444427496.008547306*MOVE 4,,,,,,,,
1502209173 5D358CDAED0D230-47-49.966663360.718394876*MOVE 4,,,,,,,,
1502209233 DAD655CD510A228-54-54.89285660.628890693*MOVE 4,,,,,,,,
1502209233 9A34ECDEA99E228-63-64.821418761.055972815*MOVE 4,,,,,,,,
1502209233 94DC6692F976329-65-69.310356143.704277754*MOVE 4,,,,,,,,
1502209233 5D358CDAED0D230-49-49.900001530.305128455*MOVE 4,,,,,,,,
1502209293 DAD655CD510A230-53-54.600002290.563241124*MOVE 4,,,,,,,,
1502209293 9A34ECDEA99E230-63-63.600002290.723972857*MOVE 4,,,,,,,,
1502209293 94DC6692F976326-66-70.115394592.688150167*MOVE 4,,,,,,,,
1502209293 5D358CDAED0D230-49-49.50.508547902*MOVE 4,,,,,,,,
1502209353 DAD655CD510A229-52-54.586208340.866736114*MOVE 4,,,,,,,,
1502209353 9A34ECDEA99E230-63-65.03332521.129033327*MOVE 4,,,,,,,,
1502209353 94DC6692F976328-60-65.357139593.324590921*MOVE 4,,,,,,,,
1502209353 5D358CDAED0D230-49-49.933334350.449777097*MOVE 4,,,,,,,,
1502209413 9A34ECDEA99E230-63-66.533340451.569828272Node ChangedMOVE 4,,,,,,,,
1502209413 94DC6692F976330-58-61.133335112.528915167Node ChangedMOVE 4,,,,,,,,
1502209413 5D358CDAED0D229-48-50.000003811.711307526Node ChangedMOVE 4,,,,,,,,
1502209413 2D1032CDC2EC329-53-63.275863652.950746298Node ChangedMOVE 4,,,,,,,,
1502209473 DAD655CD510A230-52-530.870988011Node ChangedMOVE 5,,,,,,,,
1502209473 94DC6692F976328-56-58.96428681.261455059*MOVE 5,,,,,,,,
1502209473 5D358CDAED0D230-48-49.866664890.681445301*MOVE 5,,,,,,,,
1502209473 2D1032CDC2EC330-35-42.666664126.979444027*MOVE 5,,,,,,,,
1502209533 DAD655CD510A229-52-52.413791660.501230299*MOVE 5,,,,,,,,
1502209533 9A34ECDEA99E228-62-63.464290620.792656898Node ChangedMOVE 5,,,,,,,,
1502209533 94DC6692F976330-59-60.566669460.897635102Node ChangedMOVE 5,,,,,,,,
1502209533 5D358CDAED0D230-49-49.833335880.461133033Node ChangedMOVE 5,,,,,,,,
1502209593 DAD655CD510A230-50-52.433338171.278015971*MOVE 5,,,,,,,,
1502209593 9A34ECDEA99E228-61-63.928569791.184109688*MOVE 5,,,,,,,,
1502209593 94DC6692F976327-58-61.259262082.313714266*MOVE 5,,,,,,,,
1502209593 5D358CDAED0D230-49-49.700000760.702213168*MOVE 5,,,,,,,,
1502209653 DAD655CD510A230-52-52.533332820.681445062*MOVE 5,,,,,,,,
1502209653 9A34ECDEA99E228-62-64.21428681.100745559*MOVE 5,,,,,,,,
1502209653 94DC6692F976329-59-62.896549221.970222354*MOVE 5,,,,,,,,
1502209653 5D358CDAED0D230-49-50.066665650.583291948*MOVE 5,,,,,,,,
1502209713 DAD655CD510A229-51-52.275863650.648985207*MOVE 5,,,,,,,,
1502209713 9A34ECDEA99E228-62-63.85714341.32537365*MOVE 5,,,,,,,,
1502209713 94DC6692F976326-61-64.26923372.358944416*MOVE 5,,,,,,,,
1502209713 5D358CDAED0D230-48-49.433334350.626062214*MOVE 5,,,,,,,,
1502209773 DAD655CD510A228-52-52.107139590.314970791*MOVE 5,,,,,,,,
1502209773 9A34ECDEA99E229-62-63.482757570.82897079*MOVE 5,,,,,,,,
1502209773 94DC6692F976329-60-62.344825741.232762456*MOVE 5,,,,,,,,
1502209773 5D358CDAED0D229-45-49.275856020.996300042*MOVE 5,,,,,,,,
1502209833 DAD655CD510A230-51-52.300003050.534982741*MOVE 5,,,,,,,,
1502209833 9A34ECDEA99E228-61-63.214282991.166098595*MOVE 5,,,,,,,,
1502209833 94DC6692F976329-60-61.344829561.044573307*MOVE 5,,,,,,,,
1502209833 5D358CDAED0D230-49-49.333328250.844183803*MOVE 5,,,,,,,,
1502209893 DAD655CD510A229-52-53.931034090.883623064*MOVE 5,,,,,,,,
1502209893 9A34ECDEA99E228-61-62.607139591.030615687*MOVE 5,,,,,,,,
1502209893 94DC6692F976326-60-62.615383152.316496134*MOVE 5,,,,,,,,
1502209893 5D358CDAED0D230-49-50.599998470.968468428*MOVE 5,,,,,,,,
1502209953 DAD655CD510A230-53-54.433330540.626061738*MOVE 5,,,,,,,,
1502209953 9A34ECDEA99E229-61-63.172416691.071347356*MOVE 5,,,,,,,,
1502209953 94DC6692F976328-61-63.964282991.773930192*MOVE 5,,,,,,,,
1502209953 5D358CDAED0D230-48-49.433330540.678910851*MOVE 5,,,,,,,,
1502210013 DAD655CD510A229-52-53.482757570.633622766*MOVE 5,,,,,,,,
1502210013 9A34ECDEA99E229-64-65.06896210.883621573*MOVE 5,,,,,,,,
1502210013 94DC6692F976329-60-62.896549221.397570968*MOVE 5,,,,,,,,
1502210013 5D358CDAED0D230-49-49.900001530.480661035*MOVE 5,,,,,,,,
1502210073 DAD655CD510A228-52-53.321434020.66963613*MOVE 5,,,,,,,,
1502210073 9A34ECDEA99E229-63-65.275848391.065580845*MOVE 5,,,,,,,,
1502210073 94DC6692F976329-62-64.689659121.53770268*MOVE 5,,,,,,,,
1502210073 5D358CDAED0D230-47-49.533332821.008014083*MOVE 5,,,,,,,,
1502210133 DAD655CD510A228-52-54.071426391.488936901*MOVE 5,,,,,,,,
1502210133 9A34ECDEA99E230-64-65.599990840.855004787*MOVE 5,,,,,,,,
1502210133 94DC6692F976329-60-62.551723481.152208686*MOVE 5,,,,,,,,
1502210133 5D358CDAED0D230-46-48.999996190.694808841*MOVE 5,,,,,,,,
1502210193 DAD655CD510A229-53-54.793102261.081641912*MOVE 6,,,,,,,,
1502210193 9A34ECDEA99E229-63-64.241386411.023133636*MOVE 6,,,,,,,,
1502210193 459F7A08D5D7228-63-64.96428681.502642632Node ChangedMOVE 6,,,,,,,,
1502210193 94DC6692F976328-62-63.535717011.875419021Node ChangedMOVE 6,,,,,,,,
1502210253 DAD655CD510A229-52-53.965518951.085052848*MOVE 6,,,,,,,,
1502210253 9A34ECDEA99E227-61-63.111110690.800640702*MOVE 6,,,,,,,,
1502210253 459F7A08D5D7230-63-65.733322141.112104416*MOVE 6,,,,,,,,
1502210253 94DC6692F976323-64-694.12310648*MOVE 6,,,,,,,,
1502210313 DAD655CD510A230-54-54.733333590.520830572*MOVE 6,,,,,,,,
1502210313 9A34ECDEA99E230-62-63.166667940.530669212*MOVE 6,,,,,,,,
1502210313 459F7A08D5D7229-63-63.586212160.627764881*MOVE 6,,,,,,,,
1502210313 94DC6692F976330-63-66.46667481.502489686*MOVE 6,,,,,,,,
1502210373 DAD655CD510A230-54-54.666667940.711157739*MOVE 6,,,,,,,,
1502210373 9A34ECDEA99E227-63-63.666671750.679365873*MOVE 6,,,,,,,,
1502210373 459F7A08D5D7229-63-64.413795470.945561171*MOVE 6,,,,,,,,
1502210373 94DC6692F976329-65-67.551719671.525642514*MOVE 6,,,,,,,,
1502210433 DAD655CD510A230-52-53.733333590.691491902*MOVE 6,,,,,,,,
1502210433 9A34ECDEA99E229-63-64.58619691.052790165*MOVE 6,,,,,,,,
1502210433 459F7A08D5D7229-63-64.551727290.827483892*MOVE 6,,,,,,,,
1502210433 94DC6692F976322-64-692.77745986*MOVE 6,,,,,,,,
1502210493 DAD655CD510A229-53-53.448276520.572351098*MOVE 6,,,,,,,,
1502210493 9A34ECDEA99E227-63-65.259262080.984205425*MOVE 6,,,,,,,,
1502210493 459F7A08D5D7229-63-64.206893920.977580845*MOVE 6,,,,,,,,
1502210493 94DC6692F976329-65-67.96553042.061251879*MOVE 6,,,,,,,,
1502210553 DAD655CD510A230-52-53.399997710.674666405*MOVE 6,,,,,,,,
1502210553 9A34ECDEA99E229-63-64.172424320.658403993*MOVE 6,,,,,,,,
1502210553 459F7A08D5D7230-63-64.366661070.927856266*MOVE 6,,,,,,,,
1502210553 94DC6692F976327-63-67.666671752.731580257*MOVE 6,,,,,,,,
1502210613 DAD655CD510A229-53-53.103446960.309935093*MOVE 6,,,,,,,,
1502210613 9A34ECDEA99E229-63-64.689651490.712311685*MOVE 6,,,,,,,,
1502210613 459F7A08D5D7227-63-64.518516540.75296247*MOVE 6,,,,,,,,
1502210613 94DC6692F976321-69-73.666664122.575526714*MOVE 6,,,,,,,,
1502210673 DAD655CD510A228-52-52.678577420.475594431*MOVE 6,,,,,,,,
1502210673 9A34ECDEA99E227-63-65.259254461.195908308*MOVE 6,,,,,,,,
1502210673 459F7A08D5D7229-64-64.862068180.693035603*MOVE 6,,,,,,,,
1502210673 94DC6692F976325-68-73.319992073.023797274*MOVE 6,,,,,,,,
1502210733 DAD655CD510A230-52-53.099998470.480660349*MOVE 6,,,,,,,,
1502210733 9A34ECDEA99E227-63-64.518501280.802417576*MOVE 6,,,,,,,,
1502210733 459F7A08D5D7228-63-64.714279170.937182009*MOVE 6,,,,,,,,
1502210733 5D358CDAED0D230-49-49.566669460.504007399Node ChangedMOVE 6,,,,,,,,
1502210793 DAD655CD510A230-52-52.73333740.449776769*MOVE 6,,,,,,,,
1502210793 9A34ECDEA99E228-64-64.857147220.755928576*MOVE 6,,,,,,,,
1502210793 459F7A08D5D7229-63-63.896545411.046929479*MOVE 6,,,,,,,,
1502210793 94DC6692F976329-64-68.172416691.712748051Node ChangedMOVE 6,,,,,,,,
1502210853 DAD655CD510A230-51-52.566665650.935261965*MOVE 7,,,,,,,,
1502210853 9A34ECDEA99E227-63-66.037033082.065868378*MOVE 7,,,,,,,,
1502210853 459F7A08D5D7228-63-65.178573611.188011289*MOVE 7,,,,,,,,
1502210853 94DC6692F976330-35-48.733325968.602058411*MOVE 7,,,,,,,,
1502210913 DAD655CD510A230-53-53.066661830.253708035*MOVE 7,,,,,,,,
1502210913 9A34ECDEA99E228-66-66.749992370.799305975*MOVE 7,,,,,,,,
1502210913 459F7A08D5D7228-64-65.642852780.869834781*MOVE 7,,,,,,,,
1502210913 94DC6692F976330-44-46.333332060.711158574*MOVE 7,,,,,,,,
1502210973 DAD655CD510A227-53-53.111110690.320256054*MOVE 7,,,,,,,,
1502210973 9A34ECDEA99E229-66-66.999992370.925821126*MOVE 7,,,,,,,,
1502210973 459F7A08D5D7229-65-65.551719670.572350502*MOVE 7,,,,,,,,
1502210973 94DC6692F976330-45-46.866672521.736687064*MOVE 7,,,,,,,,
1502211033 DAD655CD510A230-46-52.51.456258774*MOVE 7,,,,,,,,
1502211033 459F7A08D5D7228-63-64.928581241.46384716Node ChangedMOVE 7,,,,,,,,
1502211033 9A34ECDEA99E228-64-67.035720831.794685841Node ChangedMOVE 7,,,,,,,,
1502211033 94DC6692F976330-40-44.666675571.787569523*MOVE 7,,,,,,,,
1502211093 DAD655CD510A230-52-53.033336640.41384086*MOVE 7,,,,,,,,
1502211093 459F7A08D5D7229-62-65.379318241.399327636*MOVE 7,,,,,,,,
1502211093 9A34ECDEA99E229-66-68.379295351.699027181*MOVE 7,,,,,,,,
1502211093 94DC6692F976329-41-45.827590941.226754189*MOVE 7,,,,,,,,
1502211153 DAD655CD510A230-52-53.099998470.547722578*MOVE 7,,,,,,,,
